"Numero,Titolo,Codice,Tipo,Volume,""Autore (Cognome, Nome)"",""Autore (Cognome, Nome) copy"",""Autore (Cognome, Nome) copy copy"",Anno di pubblicazione,Luogo,Editore,Tags,Fondo,Fondo (from Fondo),pdf,Immagine,Collocazione"
"0,Autogestione e problemi della transizione,01.1.AAVAUT,Libro edito,,AAVV,,,1975,Venezia-Padova,Marsilio editori,""Politica,Socialismo"",Venturati,Venturati,,,"
1,La bibbia delle famiglie,01.1.AAVBIB,Libro edito,,AAVV,,,1961,Roma,Edizioni Paoline,Religione,Venturati,Venturati,,,
"2,Cinquant'anni di Concordato,01.1.AAVCIN,Libro edito,,AAVV,,,1979,Firenze ,La Nuova Italia,""Politica,Chiesa"",Venturati,Venturati,,,"
"3,Crisi della DC e alternativa socialista,01.1.AAVCRI,Libro edito,,AAVV,,,1975,Venezia-Padova,Marsilio Editori,""Politica,Socialismo"",Venturati,Venturati,,,"
4,Dall'origine della terra all'homo sapiens,01.1.AAVDAL,Libro edito,,AAVV,,,1958,Milano-Roma,Edizioni Avanti!,Storia,Venturati,Venturati,,,
5,La Ginnastica Intellettuale. Esercizi e consigli pratici per sviluppare l’intelligenza ,01.1.AAVGIN,Libro edito,,AAVV,,,1922,Milano ,Istituito Hermes Editore,Educazione,Venturati,Venturati,,,
6,L’arte di parlare in Pubblico. Come si impara a improvvisare un discorso ,01.1.AAVLARI,Libro edito,,AAVV,,,1928,Milano ,Istituto Hermes Editore,Educazione,Venturati,Venturati,,,
"7,L’arte di ragionare. Come si impara a ragionare e giudicare colla propria testa ,01.1.AAVLARR,Libro edito,,AAVV,,,1928,Milano ,Istituto Hermes Editore,""Educazione,Filosofia"",Venturati,Venturati,,,"
"8,Lenin teorico e dirigente rivoluzionario,01.1.AAVLEN,Libro edito,,AAVV,,,1970,Roma,Critica Marxista,""Politica,Comunismo,Biografico"",Venturati,Venturati,,,"
9,Manifestazione nazionale per la riforma agraria,01.1.AAVMAN,Libro edito,,AAVV,,,1961,Roma ,Stabilimento tipografico G.A.T.E,Politica,Venturati,Venturati,,,
"10,Morte di un generale,01.1.AAVMOR,Libro edito,,AAVV,,,1982,Milano,Mondadori,""Inchiesta,Politica"",Venturati,Venturati,,,"
"11,Parlamento Istituzioni Democrazia. Seminario di studio,01.1.AAVPAR,Libro edito,,AAVV,,,1980,Milano,Giuffrè,""Politica,Amministrazione,Giuridico"",Venturati,Venturati,,,"
"12,programmazione e mezzogiorno,01.1.AAVPRO,Libro edito,,AAVV,,,1966,Roma,Mondoperaio,""Politica,Socialismo"",Venturati,Venturati,,,"
13,La scelta della professione,01.1.AAVSCE,Libro edito,,AAVV,,,1978,Milano,Giuffrè,Educazione,Venturati,Venturati,,,
"14,Il socialismo dal basso,01.1.AAVSOB,Libro edito,,AAVV,,,1976,Venezia,Marsilio editori,""Politica,Socialismo"",Venturati,Venturati,,,"
"15,I socialisti e la cultura,01.1.AAVSOC,Libro edito,,AAVV,,,1976,Venezia-Padova,Marsilio Editori,""Politica,Socialismo"",Venturati,Venturati,,,"
"16,Storia del Partito Socialista Italiano,01.1.AAVSTO.1,Libro edito,1,AAVV,,,1980,Padova,Marsilio Editori,""Storia,Socialismo"",Venturati,Venturati,,,"
"17,Storia del Partito Socialista Italiano,01.1.AAVSTO.2,Libro edito,2,AAVV,,,1980,Padova,Marsilio Editori,""Storia,Socialismo"",Venturati,Venturati,,,"
"18,Storia del Partito Socialista Italiano,01.1.AAVSTO.3,Libro edito,3,AAVV,,,1980,Padova,Marsilio Editori,""Storia,Socialismo"",Venturati,Venturati,,,"
"19,Togliatti nella storia d'Italia,01.1.AAVTOG,Libro edito,,AAVV,,,1984,Roma,Editori Riuniti,""Storia,Biografico,Comunismo"",Venturati,Venturati,,,"
"20,Turati giovane,01.1.AAVTUR,Libro edito,,AAVV,,,1962,Milano,Edizioni Avanti!,""Politica,Socialismo"",Venturati,Venturati,,,"
"21,Un'esperienza riformista,01.1.AAVUNE,Libro edito,,AAVV,,,1983,Milano,CREA,""Amministrazione,Politica"",Venturati,Venturati,,,"
"22,La filosofia di Benedetto Croce e la crisi della società italiana,01.1.ABBFIL,Libro edito,,""Abbate, Michele"",,,1955,Torino,Einaudi,Filosofia,Venturati,Venturati,,,"
"23,Cittadini in uniforme,01.1.ACCCIT,Libro edito,,""Accame, Falco"",,,1976,Cosenza,Lerici,""Politica,Amministrazione"",Venturati,Venturati,,,"
"24,Fiat confino,01.1.ACCFIA,Libro edito,,""Accornero, Aris"",,,1959,Milano ,Edizioni Avanti!,""Storia,Economia,Politica"",Venturati,Venturati,,,"
"25,Socialismo tricolore,01.1.ACCSOC,Libro edito,,""Accame, Giano"",,,1983,Milano,Editoriale Nuova,""Politica,Socialismo"",Venturati,Venturati,,,"
"26,""Discorsi di Enrico De Nicola, Enrico Altavilla,  Enrico Gonzales. Scritti di Collino Pansa, Giuseppe Polillo"",01.1.AFIDIS,Libro edito,,Associazione Forense Italiana,,,1956,Milano,Giuffrè,Politica,Venturati,Venturati,,,"
"27,Rinascita. 1944-1962,01.1.ALARIN.1,Libro edito,1,""Alatri, Paolo"",,,1966,Firenze,Landi,""Politica,Comunismo"",Venturati,Venturati,,,"
"28,Rinascita. 1944-1962,01.1.ALARIN.2,Libro edito,2,""Alatri, Paolo"",,,1966,Firenze,Landi,""Politica,Comunismo"",Venturati,Venturati,,,"
"29,Rinascita. 1944-1962,01.1.ALARIN.3,Libro edito,3,""Alatri, Paolo"",,,1966,Firenze,Landi,""Politica,Comunismo"",Venturati,Venturati,,,"
"30,Una crociata per la giustizia,01.1.ALBCRO,Libro edito,,""Albanese, Angelo"",,,1980,Roma,La Piramide,""Politica,Giuridico"",Venturati,Venturati,,,"
"31,Il problema storico dell'arretratezza economica,01.1.ALEPRO,Libro edito,,Alexander Gerschenkron,,,1965,Torino,Einaudi,""Politica,Storia,Economia"",Venturati,Venturati,,,"
"32,Poesie e canti della resistenza palestinese,01.1.ALFPOE,Libro edito,,Al Fat'h,,,1972,Milano,Edizioni movimento studentesco,""Politica,Resistenza,Comunismo,Socialismo"",Venturati,Venturati,,,"
"33,Venti lettere a un amico,01.1.ALLVEN,Libro edito,,""Alliluieva, Svetlana"",,,1967,Milano,Mondadori,""Biografico,Comunismo"",Venturati,Venturati,,,"
"34,Fascismo. Inchiesta socialista sulle gesta dei fascisti in Italia,01.1.AMBFAS,Libro edito,,""Ambrosoli, Luigi"",,,1963,Milano,Edizioni Avanti!,""Inchiesta,Fascismo"",Venturati,Venturati,,,"
"35,Né aderire né sabotare 1915-1918,01.1.AMBNÉA,Libro edito,,""Ambrosoli, Luigi"",,,1961,Milano,Edizioni Avanti!,""Storia,Grande Guerra"",Venturati,Venturati,,,"
"36,Fascismo e movimento operaio,01.1.AMEFAS,Libro edito,,""Amendola, Giorgio"",,,1975,Roma,Editori Riuniti,""Storia,Fascismo,Operaismo,Comunismo"",Venturati,Venturati,,,"
"37,Una scelta di vita,01.1.AMESCE,Libro edito,,""Amendola, Giorgio"",,,1976,Milano,Rizzoli,""Biografico,Comunismo"",Venturati,Venturati,,,"
"38,Tra passione e ragione,01.1.AMETRA,Libro edito,,""Amendola, Giorgio"",,,1982,Milano,Rizzoli,""Biografico,Comunismo"",Venturati,Venturati,,,"
"39,Un'isola,01.1.AMEUNI,Libro edito,,""Amendola, Giorgio"",,,1980,Milano,Rizzoli,""Biografico,Comunismo"",Venturati,Venturati,,,"
"40,Rosa Luxemburg. Scritti scelti,01.1.AMOROS,Libro edito,,""Amodio, Luciano"",,,1963,Milano,Edizioni Avanti!,""Politica,Socialismo,Filosofia politica"",Venturati,Venturati,,,"
"41,L'africa e la comunità economica europea,01.1.ANDILAF,Libro edito,,""Andreis, Mario"",,,1967,Torino,Einaudi,""Economia,Esteri"",Venturati,Venturati,,,"
"42,Trent'anni di storia italiana (1915-1945),01.1.ANTTRE,Libro edito,,""Antonicelli, Franco"",,,1961,Torino,Einaudi,""Storia,Fascismo,Resistenza"",Venturati,Venturati,,,"
"43,Mondo Operaio 1956-1965,01.1.ARFMON.1,Libro edito,1,""Arfé, Gaetano"",,,1974,Firenze,Landi,""Politica,Socialismo"",Venturati,Venturati,,,"
"44,Mondo Operaio 1956-1965,01.1.ARFMON.2,Libro edito,2,Arfé. Gaetano,,,1974,Firenze,Landi,""Politica,Socialismo"",Venturati,Venturati,,,"
"45,Storia dell'Avanti! 1896-1926,01.1.ARFSTO.I,Libro edito,I,""Arfé, Gaetano"",,,1956,Milano-Roma,Edizioni Avanti!,""Storia,Socialismo"",Venturati,Venturati,,,"
"46,Storia dell'Avanti! 1926-1940,01.1.ARFSTO.II,Libro edito,II,""Arfé, Gaetano"",,,1958,Milano-Roma,Edizioni Avanti!,""Storia,Socialismo"",Venturati,Venturati,,,"
"47,Stato e chiesa in Polonia,01.1.ARPSTA,Libro edito,,Associazione italiana per i rapporti culturali con la Polonia,,,1959,Roma,Conoscersi,""Politica,Chiesa,Esteri"",Venturati,Venturati,,,"
"48,Il dramma di Graziani nelle arringhe della difesa,01.1.AUGDRA,Libro edito,,""Augenti, G.P."",""Mastino del Rio, G."",""Carnelutti, F."",1950,Bologna,Zuffi Editore,""Storia,Biografico"",Venturati,Venturati,,,"
"49,Blasco. La riabilitazione di un militante rivoluzionario,01.1.AZZBLA,Libro edito,,""Azzaroni, Alfredo"",,,1962,Milano,Azione Comune,""Biografico,Comunismo,Resistenza"",Venturati,Venturati,,,"
"50,La vita spiegata ai miei figli,01.1.BACVIT,Libro edito,,""Bacus-Lindroth, Anne"",,,1999,Milano,Bompiani,Educazione,Venturati,Venturati,,,"
"51,Aritmetica pratica per le scuole medie inferiori,01.1.BAFARI,Libro edito,,""Baffi, Contardo"",,,1934,Torino,Paravia,Educazione,Venturati,Venturati,,,"
"52,Stato e Anarchia e altri scritti,01.1.BAKSTA,Libro edito,,""Bakunin, Michail A."",,,1968,Milano,Feltrinelli,""Politica,Anarchismo"",Venturati,Venturati,,,"
"53,Costituzione e organi dello stato,01.1.BALCOS,Libro edito,,""Balzamo, Vincenzo"",""Prosperi, Franco"",,1977,Roma,Napoleone,Giuridico,Venturati,Venturati,,,"
"54,Diritti civili e libertà democratiche,01.1.BALDIR,Libro edito,,""Balzamo, Vincenzo "",,,1975,Padova,Marsilio Editori,Giuridico,Venturati,Venturati,,,"
"55,Diritti civili e libertà democratiche,01.1.BALDIRbis,Libro edito,,""Balzamo, Vincenzo"",,,1975,Padova,Marsilio Editori,""Politica,Giuridico"",Venturati,Venturati,,,"
"56,Ordine pubblico e sicurezza democratica,01.1.BALORD,Libro edito,,""Balzamo, Vincenzo"",,,1976,Firenze,La Nuova Italia,""Politica,Amministrazione,Giuridico"",Venturati,Venturati,,,"
"57,Il capitale monopolistico,01.1.BARCAP,Libro edito,,Baranz Paul,Sweezy Paul,,1968,Torino,Einaudi,""Economia,Politica,Amministrazione"",Venturati,Venturati,,,"
"58,Mancini,01.1.BARMAC,Libro edito,,""Barrese, Orazio"",,,1976,Milano,Feltrinelli,""Politica,Socialismo"",Venturati,Venturati,,,"
"59,Problemi di socialismo,01.1.BASPRO,Libro edito,,""Basso, Lelio"",,,1972,Padova,Marsilio Editori,""Politica,Socialismo"",Venturati,Venturati,,,"
"60,Socialisti e cattolici al bivio,01.1.BASSOC,Libro edito,,""Basso, Lelio"",,,1961,Manduria-Bari-Perugia,Lacaita,""Politica,Socialismo,Democrazia Cristiana"",Venturati,Venturati,,,"
"61,Un popolo in lotta,01.1.BATPOP,Libro edito,,""Battaglia, R."",""Ramat, R."",,1961,Firenze,La Nuova Italia,Storia,Venturati,Venturati,,,"
"62,Il Partito Socialista dalla Resistenza ad oggi,01.1.BENPAR,Libro edito,,""Benzoni, Alberto"",,,1980,Padova,Marsilio Editori,""Storia,Socialismo,Resistenza"",Venturati,Venturati,,,"
"63,La repressione sovietica in Ungheria,01.1.BERREP,Libro edito,,""Berke, A.A."",,,1957,Milano,Mondadori,""Politica,Esteri,Comunismo"",Venturati,Venturati,,,"
64,Ateo a 18 anni?,01.1.BETATE,Libro edito,,Bettazzi Luigi,,,1982,Milano ,Rizzoli,Religione,Venturati,Venturati,,,
"65,Il comunismo europeo,01.1.BETCOM,Libro edito,,""Bettiza, Enzo"",,,1978,Milano,Rizzoli,""Politica,Comunismo,Esteri"",Venturati,Venturati,,,"
"66,Lenin,01.1.BEYLEN,Libro edito,,""Bey, Essad"",,,1938,Milano,Treves,""Biografico,Comunismo,Storia,Politica,Filosofia politica"",Venturati,Venturati,,,"
"67,Come andremo a incominciare,01.1.BIACOM,Libro edito,,""Biagi, Enzo "",""Scalfari, Eugenio"",,1981,Milano,Rizzoli,""Politica,Giornalismo"",Venturati,Venturati,,,"
"68,Carlone. Vita di un italiano,01.1.BIGCAR,Libro edito,,""Bigiaretti, Libero"",,,1956,Milano-Roma,Edizioni Avanti!,Narrativa,Venturati,Venturati,,,"
"69,Pertini racconta,01.1.BISPER,Libro edito,,""Bisiach, Gianni"",,,1983,Milano,Mondadori,""Biografico,Socialismo"",Venturati,Venturati,,,"
"70,Pertini racconta,01.1.BISPERbis,Libro edito,,""Bisiach, Gianni"",,,1983,Milano,Mondadori,""Politica,Socialismo,Storia,Resistenza"",Venturati,Venturati,,,"
"71,Dizionario di politica,01.1.BOBDIZ,Libro edito,,""Bobbio, Norberto"",""Matteucci, Nicola"",,1976,Torino,UTET,Politica,Venturati,Venturati,,,"
"72,Il marxismo e lo Stato,01.1.BOBMAR,Libro edito,,""Bobbio, Norberto"",Alia,,1976,Roma,Mondoperaio,""Politica,Comunismo"",Venturati,Venturati,,,"
"73,Il marxismo e lo Stato,01.1.BOBMARbis,Libro edito,,""Bobbio, Norberto"",,,1976,Milano,Mondoperaio,""Politica,Comunismo"",Venturati,Venturati,,,"
